like,857
got,678
know,672
get,469
love,452
girl,340
see,330
go,303
So,292
want,290
gon,278
one,274
yeah,266
baby,264
make,258
way,255
ai,251
let,238
oh,238
ya,235
'Cause,231
right,226
That,222
say,222
back,209
Oh,195
We,187
us,184
Let,183
time,180
take,178
around,177
ta,175
When,173
If,169
keep,166
need,163
night,157
No,154
never,143
This,141
give,141
What,140
...,137
come,135
Hey,133
rock,133
'cause,132
life,132
My,130
feel,128
away,128
Baby,126
Just,126
hot,125
floor,124
think,122
ever,121
Yeah,119
shit,117
They,114
gone,113
Now,112
All,108
tell,108
dance,103
:,100
club,99
money,98
Got,97
low,97
good,97
shake,96
stop,94
tonight,94
swagger,94
put,92
boom,90
hit,87
ooh,84
Go,83
home,83
man,81
'em,81
mind,81
little,78
kiss,78
face,77
Like,77
'bout,76
Girl,76
body,76
two,76
Get,75
better,75
boy,74
hey,74
still,73
move,72
really,72
To,72
try,71
Come,70
world,70
game,70
place,69
show,68
turn,68
day,68
hard,68
A,67
run,67
Party,67
catch,66
lookin,66
said,65
thing,64
goes,64
Ooh,64
bum,64
'd,63
work,62
'',62
Shawty,62
bed,62
``,61
lonely,61
real,61
must,61
taffy,61
call,60
heart,60
dirty,60
laffy,60
wit,59
till,58
play,58
nobody,58
another,57
gim,57
best,56
long,56
ridin,56
uh,56
star,56
music,56
Boy,54
going,54
In,54
every,54
Ca,54
crazy,54
check,53
Take,52
wrong,52
everything,52
together,52
beat,52
song,52
hell,52
tryin,51
nigga,51
told,51
Mr.,51
leave,51
fire,51
fly,51
help,51
ahead,51
[,51
],51
bang,51
look,50
late,50
ah,50
nothing,49
Well,49
ass,48
stay,48
head,48
Tryin,48
bad,48
Tell,48
London,48
top,47
Is,47
talk,47
always,47
find,47
ready,47
How,46
huh,46
eh,46
Keep,45
things,45
front,45
Everybody,45
alone,45
With,45
even,45
new,44
live,44
walk,44
Uh,44
pop,44
much,44
shawty,44
hump,44
goin,43
eyes,43
inside,43
Please,43
I'mma,43
hear,42
first,42
three,42
halo,42
left,41
bit,40
Ai,40
made,40
See,40
One,40
control,40
free,40
ride,39
Shake,39
da,39
believe,39
mean,39
DJ,39
Make,39
round,38
somebody,38
Because,38
hands,37
side,37
phone,37
Every,37
makes,37
watch,36
thought,36
lose,36
fight,36
hope,36
miss,36
please,36
else,36
name,36
Gim,36
spot,35
yes,35
hold,35
yo,35
Nobody,35
sexy,35
grill,35
read,35
big,35
forever,35
gives,35
touch,34
everybody,34
feelin,34
seen,34
sweet,34
dead,34
corner,34
Blame,34
stick,33
without,33
ring,33
fuck,32
cry,32
girls,32
ladies,32
feeling,32
lie,32
Ay,32
well,32
Runaway,32
be-dum,32
old,31
bring,31
More,31
waiting,31
escape,31
break,30
friends,30
TRUE,30
li'l,30
whole,30
drop,30
Where,30
lost,30
aye,30
For,29
Who,29
care,29
From,29
cha,29
girlfriend,29
looking,29
Justin,29
Swagger,29
sick,28
party,28
change,28
matter,28
There,28
belong,28
Forever,28
Smack,28
Madonna,28
whatcha,28
hips,27
already,27
mine,27
enough,27
cool,27
arms,27
cold,27
lady,27
Your,27
words,27
hand,27
burning,27
glamorous,27
ay,27
step,26
done,26
Never,26
days,26
smile,26
wish,26
beautiful,26
comes,26
roll,26
Ah,26
locked,26
bleeding,26
heartless,26
candy,25
On,25
slow,25
start,25
Then,25
mad,25
y'all,25
woman,25
wonder,25
woah,25
'head,24
taste,24
Are,24
mama,24
I'ma,24
fine,24
wait,24
forget,24
fun,24
something,24
jeans,24
hatin,24
womanizer,24
lick,23
okay,23
next,23
Can,23
fall,23
friend,23
used,23
Put,23
Ever,23
act,23
room,23
niggas,23
fuckin,23
high,23
close,22
came,22
lips,22
gettin,22
gave,22
town,22
rain,22
wanted,22
lollipop,21
Look,21
doin,21
car,21
broke,21
coming,21
road,21
sex,21
Why,21
clothes,21
breakin,21
worry,21
caught,21
buy,21
Akon,21
along,21
Timbaland,21
gal,21
Wan,20
mouth,20
nothin,20
paper,20
kick,20
playing,20
heaven,20
air,20
sun,20
dude,20
sleep,20
people,20
Sometimes,20
end,20
trying,20
lovin,20
gold,20
secret,20
tock,20
goodbye,20
Shakira,20
Ella,20
whatever,19
save,19
Lonely,19
hurt,19
-,19
sure,19
seems,19
type,19
making,19
Fergie,19
Touch,19
fast,19
Me,19
delicious,19
single,19
Boom,19
heard,18
Had,18
rockin,18
Ya,18
minute,18
Work,18
times,18
sing,18
radio,18
four,18
pay,18
God,18
livin,18
truth,18
tres,18
today,18
Time,18
flossy,18
Woo-hoo,18
yee-hoo,18
door,17
stand,17
turned,17
boys,17
Ladies,17
gets,17
might,17
Oooh,17
shot,17
knew,17
Or,17
full,17
spendin,17
white,17
sayin,17
reason,17
block,17
waitin,17
sky,17
mmm,17
Maybe,17
Said,17
open,17
anymore,17
wants,17
blow,17
thighs,17
Oh-oh,17
wherever,17
dangerous,17
Hope,17
nice,16
50,16
house,16
Uh-huh,16
thang,16
guess,16
storm,16
watchin,16
Call,16
black,16
Would,16
found,16
light,16
Here,16
Park,16
someone,16
hollaback,16
last,16
chance,16
record,16
pon,16
double,16
Watch,16
ground,16
burnin,16
lovey,16
dovey,16
diss,16
Bum,16
oh-oh-oh,16
spin,16
Rumba,16
Give,15
bitch,15
Not,15
spend,15
years,15
since,15
dreams,15
kind,15
Since,15
Gettin,15
damn,15
anything,15
Be,15
ask,15
Love,15
Run,15
cut,15
cars,15
drunk,15
lumps,15
bottom,15
set,15
makin,15
Mmm,15
stronger,15
songs,15
daddy,15
course,15
write,15
umbrella,15
4,15
knocks,15
'round,14
race,14
hood,14
drink,14
Ha,14
rollin,14
Next,14
Drop,14
listen,14
pull,14
loud,14
outta,14
die,14
crack,14
throw,14
strip,14
thick,14
dream,14
talking,14
losing,14
em,14
dark,14
falling,14
lies,14
Pop,14
red,14
lovely,14
Wo,14
saw,14
hop,14
sad,14
Even,14
tomorrow,14
many,14
si,14
scene,14
tasty,14
suicidal,14
T-Pain,14
circus,14
ah-ah-ah,14
Womanizer,14
I-I,14
are-are,14
ha,13
As,13
3,13
bounce,13
crunk,13
Damn,13
trip,13
Yo,13
stuck,13
felt,13
alive,13
minutes,13
Best,13
easy,13
bottles,13
known,13
Of,13
alright,13
knows,13
worth,13
part,13
tired,13
Okay,13
ice,13
second,13
blue,13
Cent,13
straight,13
pretty,13
Only,13
Them,13
rest,13
angel,13
speak,13
Promiscuous,13
lay,13
feels,13
lala,13
inna,13
temperature,13
talkin,13
tick,13
goddamn,13
fame,13
Kiss,13
whoa,12
behind,12
diamonds,12
pants,12
doubt,12
Lord,12
Down,12
pain,12
Hold,12
trippin,12
shine,12
meant,12
cause,12
G,12
Feel,12
Rock,12
whip,12
switch,12
Turn,12
thinkin,12
maybe,12
happen,12
Lil,12
By,12
went,12
Say,12
kissed,12
Think,12
saying,12
somethin,12
story,12
‰Û÷,12
taking,12
pole,12
Some,12
pick,12
Too,12
far,12
takes,12
hypnotized,12
getting,12
D,12
mo-,12
E,12
Ballin,12
Comes,12
ella,12
&,12
click,12
ching,12
I-I-I,12
Birthday,12
dat,12
doo-doo-mmm,12
duh,12
como,12
Ay-ay-ay,12
problem,11
Shorty,11
bar,11
lot,11
crib,11
comin,11
figure,11
Been,11
wind,11
line,11
tight,11
you*,11
supposed,11
fool,11
bout,11
dog,11
Ciara,11
Ok,11
started,11
handle,11
wall,11
track,11
morning,11
city,11
pack,11
moving,11
means,11
singing,11
deep,11
Verse,11
Back,11
de,11
pouring,11
wear,11
starting,11
tellin,11
swear,11
remember,11
babe,11
Uno,11
question,11
seem,11
Paul,11
telling,11
su,11
West,11
hearts,11
bank,11
apologize,11
intricate,11
Fergalicious,11
Aye,11
Nappy,11
Somewhere,11
Hilson,11
thug,11
juicy,11
sugar,11
a-a-a-a-a-alcohol,11
Mmmm,11
shop,10
Dance,10
Have,10
thinking,10
wet,10
bottle,10
dough,10
young,10
shorty,10
took,10
met,10
Till,10
living,10
different,10
treat,10
chick,10
fallin,10
quite,10
somewhere,10
clock,10
Nothing,10
lovers,10
Louis,10
loves,10
Always,10
roof,10
arm,10
remind,10
loose,10
disco,10
probably,10
rap,10
brand,10
Seems,10
Dip,10
hate,10
pocket,10
couple,10
eye,10
child,10
dos,10
haters,10
running,10
center,10
fantasy,10
Know,10
cheese,10
jet,10
proud,10
everyone,10
Under,10
T,10
Someone,10
faster,10
Mary,10
T-t-totally,10
Keri,10
hiding,10
Disturbia,10
wha-,10
poker,10
Puh-puh-puh-poker,10
Fuh-fuh-fuck,10
attention,9
lil,9
workin,9
touchin,9
stayed,9
nowhere,9
blows,9
soul,9
ball,9
fellas,9
Thinkin,9
Amor,9
es,9
scream,9
ah-ah,9
feet,9
People,9
standing,9
breathe,9
promise,9
legs,9
Off,9
sittin,9
voice,9
toes,9
deserve,9
waist,9
fact,9
gun,9
Told,9
twerk,9
boo,9
steady,9
moment,9
strong,9
dancing,9
bet,9
maker,9
harder,9
nights,9
Smile,9
bro,9
afraid,9
loosen,9
Huh,9
higher,9
flyin,9
crowd,9
acting,9
ruff,9
Double,9
Peter,9
liked,9
oh-oh,9
sweat,8
Her,8
stupid,8
Whoa,8
jump,8
fo,8
holdin,8
hoe,8
clear,8
fresh,8
Atlanta,8
none,8
Hit,8
protection,8
chest,8
hundred,8
Ludacris,8
flick,8
Check,8
amor,8
illusion,8
understand,8
meet,8
hug,8
loving,8
Sweet,8
breaking,8
Show,8
Man,8
Whoo,8
Snoop,8
weed,8
million,8
family,8
passion,8
junk,8
taken,8
Will.i.am,8
confused,8
favorite,8
Game,8
kill,8
riding,8
paid,8
Somebody,8
class,8
bitches,8
clean,8
skin,8
tears,8
chase,8
checkin,8
guys,8
key,8
laugh,8
Tick,8
later,8
fade,8
camera,8
longer,8
digger,8
Stand,8
nose,8
reach,8
Late,8
Wherever,8
jewelry,8
rescue,8
la,8
chirp,8
Niggas,8
faith,8
buttons,8
frontin,8
Saying,8
zone,8
hoes,8
scared,8
Timberlake,8
smack,8
sore,8
keys,8
rocking,8
uno,8
S-T-E-Y,8
shut,8
Ou-Ou,8
word,8
Kanye,8
become,8
raining,8
piece,8
tip,8
fantasize,8
crush,8
Clumsy,8
fur,8
straps,8
noticin,8
Bottles,8
cup,8
eighty,8
degrees,8
rubbers,8
Dans,8
cuatro,8
quiere,8
da-da-da-da-da-da,8
travelin,8
sound,7
2,7
dope,7
hypnotic,7
burn,7
flip,7
Listen,7
chain,7
neck,7
jumpin,7
noticed,7
happy,7
Everytime,7
earth,7
games,7
grab,7
bag,7
perfect,7
Could,7
speed,7
happened,7
turnin,7
freak,7
shadow,7
picture,7
lean,7
Scoop,7
shakin,7
Lamborghini,7
weave,7
Bring,7
replay,7
gyal,7
wantin,7
attitude,7
pass,7
Big,7
issue,7
phunk,7
bought,7
forgot,7
drama,7
Money,7
kids,7
share,7
Jeezy,7
First,7
grand,7
Bridge,7
places,7
shots,7
indeed,7
store,7
ones,7
Goose,7
everytime,7
drinks,7
heels,7
bullet,7
twice,7
faithful,7
birthday,7
bartender,7
Today,7
begins,7
outside,7
memory,7
stacks,7
photo,7
Goodbye,7
closing,7
warm,7
shelter,7
fighting,7
